Time (BJD_TBD - 2450000), L_total/L_star (ppm)
1.014846018518507481e+04,3.859550285374676548e+01
1.014846020605984813e+04,3.859510692512779428e+01
1.014846022693461964e+04,3.859471114728361130e+01
1.014846024780939297e+04,3.859431552014545730e+01
1.014846026868416629e+04,3.859392004374795704e+01
1.014846028955893780e+04,3.859352471812573526e+01
1.014846031043371113e+04,3.859312954321008249e+01
1.014846033130848264e+04,3.859273451907002084e+01
1.014846035218325596e+04,3.859233964563689057e+01
1.014846037305802929e+04,3.859194492294530221e+01
1.014846039393280080e+04,3.859155035102979525e+01
1.014846041480757413e+04,3.859115592982178100e+01
1.014846043568234745e+04,3.859076165935577762e+01
1.014846045655711896e+04,3.859036753966634592e+01
1.014846047743189229e+04,3.858997357068496115e+01
1.014846049830666561e+04,3.858957975244615568e+01
1.014846051918143712e+04,3.858918608498435532e+01
1.014846054005621045e+04,3.858879256823117032e+01
1.014846056093098196e+04,3.858839920225531728e+01
1.014846058180575528e+04,3.858800598698843487e+01
1.014846060268052861e+04,3.858761292246494179e+01
1.014846062355530012e+04,3.858722000871929936e+01
1.014846064443007344e+04,3.858682724568316047e+01
1.014846066530484677e+04,3.858643463339095803e+01
1.014846068617961828e+04,3.858604217187703966e+01
1.014846070705439161e+04,3.858564986107319328e+01
1.014846072792916493e+04,3.858525770101376651e+01
1.014846074880393644e+04,3.858486569173312120e+01
1.014846076967870977e+04,3.858447383316307366e+01
1.014846079055348127e+04,3.858408212537210602e+01
1.014846081142825460e+04,3.858369056829211274e+01
1.014846083230302793e+04,3.858329916195741305e+01
1.014846085317779944e+04,3.858290790640225509e+01
1.014846087405257276e+04,3.858251680155860441e+01
1.014846089492734609e+04,3.858212584746077312e+01
1.014846091580211760e+04,3.858173504414293831e+01
1.014846093667689092e+04,3.858134439153718631e+01
1.014846095755166243e+04,3.858095388971174344e+01
1.014846097842643576e+04,3.858056353859873866e+01
1.014846099930120909e+04,3.858017333823237038e+01
1.014846102017598059e+04,3.857978328864679440e+01
1.014846104105075392e+04,3.857939338977417520e+01
1.014846106192552725e+04,3.857900364164870410e+01
1.014846108280029875e+04,3.857861404430449426e+01
1.014846110367507208e+04,3.857822459767379542e+01
1.014846112454984541e+04,3.857783530179074205e+01
1.014846114542461692e+04,3.857744615668939048e+01
1.014846116629939024e+04,3.857705716230211834e+01
1.014846118717416175e+04,3.857666831869684643e+01
1.014846120804893508e+04,3.857627962580600922e+01
1.014846122892370840e+04,3.857589108366364883e+01
1.014846124979847991e+04,3.857550269230377182e+01
1.014846127067325324e+04,3.857511445165882691e+01
1.014846129154802657e+04,3.857472636176289171e+01
1.014846131242279807e+04,3.857433842264988044e+01
1.014846133329757140e+04,3.857395063425238391e+01
1.014846135417234473e+04,3.857356299660434473e+01
1.014846137504711623e+04,3.857317550973969844e+01
1.014846139592188956e+04,3.857278817359109979e+01
1.014846141679666107e+04,3.857240098822619245e+01
1.014846143767143440e+04,3.857201395357770224e+01
1.014846145854620772e+04,3.857162706967949362e+01
1.014846147942097923e+04,3.857124033656545947e+01
1.014846150029575256e+04,3.857085375416834694e+01
1.014846152117052588e+04,3.857046732252202048e+01
1.014846154204529739e+04,3.857008104166030904e+01
1.014846156292007072e+04,3.856969491151606633e+01
1.014846158379484405e+04,3.856930893212312128e+01
1.014846160466961555e+04,3.856892310351523179e+01
1.014846162554438888e+04,3.856853742562532972e+01
1.014846164641916039e+04,3.856815189852081716e+01
1.014846166729393371e+04,3.856776652213464729e+01
1.014846168816870704e+04,3.856738129650057090e+01
1.014846170904347855e+04,3.856699622165232455e+01
1.014846172991825188e+04,3.856661129752295381e+01
1.014846175079302520e+04,3.856622652414619523e+01
1.014846177166779671e+04,3.856584190155570724e+01
1.014846179254257004e+04,3.856545742968462775e+01
1.014846181341734336e+04,3.856507310856661519e+01
1.014846183429211487e+04,3.856468893823536348e+01
1.014846185516688820e+04,3.856430491862400345e+01
1.014846187604165971e+04,3.856392104979968138e+01
1.014846189691643303e+04,3.856353733169565601e+01
1.014846191779120636e+04,3.856315376434552178e+01
1.014846193866597787e+04,3.856277034778285895e+01
1.014846195954075120e+04,3.856238708194101861e+01
1.014846198041552452e+04,3.856200396685353837e+01
1.014846200129029603e+04,3.856162100255400560e+01
1.014846202216506936e+04,3.856123818897577848e+01
1.014846204303984086e+04,3.856085552618577594e+01
1.014846206391461419e+04,3.856047301411746275e+01
1.014846208478938752e+04,3.856009065280434100e+01
1.014846210566415903e+04,3.855970844227987016e+01
1.014846212653893235e+04,3.855932638247760735e+01
1.014846214741370568e+04,3.855894447343101916e+01
1.014846216828847719e+04,3.855856271517353662e+01
1.014846218916325051e+04,3.855818110763878792e+01
1.014846221003802384e+04,3.855779965086019700e+01
1.014846223091279535e+04,3.855741834487113096e+01
1.014846225178756868e+04,3.855703718960533166e+01
1.014846227266234018e+04,3.855665618512935566e+01
1.014846229353711351e+04,3.855627533137696616e+01
1.014846231441188684e+04,3.855589462838154446e+01
1.014846233528665834e+04,3.855551407617640081e+01
1.014846235616143167e+04,3.855513367469536945e+01
1.014846237703620500e+04,3.855475342397178196e+01
1.014846239791097651e+04,3.855437332403889883e+01
1.014846241878574983e+04,3.855399337483063960e+01
1.014846243966052316e+04,3.855361357638030029e+01
1.014846246053529467e+04,3.855323392872112009e+01
1.014846248141006799e+04,3.855285443178705407e+01
1.014846250228483950e+04,3.855247508564446690e+01
1.014846252315961283e+04,3.855209589022734917e+01
1.014846254403438616e+04,3.855171684556893297e+01
1.014846256490915766e+04,3.855133795170239353e+01
1.014846258578393099e+04,3.855095920856187064e+01
1.014846260665870432e+04,3.855058061618051823e+01
1.014846262753347582e+04,3.855020217459144760e+01
1.014846264840824915e+04,3.854982388372893354e+01
1.014846266928302248e+04,3.854944574362605891e+01
1.014846269015779399e+04,3.854906775431592791e+01
1.014846271103256731e+04,3.854868991573282244e+01
1.014846273190733882e+04,3.854831222794274481e+01
1.014846275278211215e+04,3.854793469088002666e+01
1.014846277365688547e+04,3.854755730457774376e+01
1.014846279453165698e+04,3.854718006906893635e+01
1.014846281540643031e+04,3.854680298428799290e+01
1.014846283628120364e+04,3.854642605026796076e+01
1.014846285715597514e+04,3.854604926704181622e+01
1.014846287803074847e+04,3.854567263454407566e+01
1.014846289890552180e+04,3.854529615280767985e+01
1.014846291978029330e+04,3.854491982186563348e+01
1.014846294065506663e+04,3.854454364165243163e+01
1.014846296152983814e+04,3.854416761223385635e+01
1.014846298240461147e+04,3.854379173354451638e+01
1.014846300327938479e+04,3.854341600561733117e+01
1.014846302415415630e+04,3.854304042848516332e+01
1.014846304502892963e+04,3.854266500208272817e+01
1.014846306590370295e+04,3.854228972644290252e+01
1.014846308677847446e+04,3.854191460159856319e+01
1.014846310765324779e+04,3.854153962748444684e+01
1.014846312852802112e+04,3.854116480413338053e+01
1.014846314940279262e+04,3.854079013157821976e+01
1.014846317027756595e+04,3.854041560975380065e+01
1.014846319115233746e+04,3.854004123872552867e+01
1.014846321202711079e+04,3.853966701842833942e+01
1.014846323290188411e+04,3.853929294889498181e+01
1.014846325377665562e+04,3.853891903015822606e+01
1.014846327465142895e+04,3.853854526215303622e+01
1.014846329552620227e+04,3.853817164491215408e+01
1.014846331640097378e+04,3.853779817846827171e+01
1.014846333727574711e+04,3.853742486275647394e+01
1.014846335815051862e+04,3.853705169784194595e+01
1.014846337902529194e+04,3.853667868365982940e+01
1.014846339990006527e+04,3.853630582024278084e+01
1.014846342077483678e+04,3.853593310762344970e+01
1.014846344164961010e+04,3.853556054573699896e+01
1.014846346252438343e+04,3.853518813461608516e+01
1.014846348339915494e+04,3.853481587429329380e+01
1.014846350427392827e+04,3.853444376470390154e+01
1.014846352514870159e+04,3.853407180588050096e+01
1.014846354602347310e+04,3.853369999785563493e+01
1.014846356689824643e+04,3.853332834056462275e+01
1.014846358777301793e+04,3.853295683407246486e+01
1.014846360864779126e+04,3.853258547831452319e+01
1.014846362952256459e+04,3.853221427332331928e+01
1.014846365039733610e+04,3.853184321913133203e+01
1.014846367127210942e+04,3.853147231567407260e+01
1.014846369214688275e+04,3.853110156298401279e+01
1.014846371302165426e+04,3.853073096109358886e+01
1.014846373389642758e+04,3.853036050993834749e+01
1.014846375477120091e+04,3.852999020955076048e+01
1.014846377564597242e+04,3.852962005996324990e+01
1.014846379652074575e+04,3.852925006111142636e+01
1.014846381739551725e+04,3.852888021305992083e+01
1.014846383827029058e+04,3.852851051574441499e+01
1.014846385914506391e+04,3.852814096919733799e+01
1.014846388001983541e+04,3.852777157345097692e+01
1.014846390089460874e+04,3.852740232844114132e+01
1.014846392176938207e+04,3.852703323420013959e+01
1.014846394264415358e+04,3.852666429076028720e+01
1.014846396351892690e+04,3.852629549805742215e+01
1.014846398439370023e+04,3.852592685612385282e+01
1.014846400526847174e+04,3.852555836499185205e+01
1.014846402614324506e+04,3.852519002459730757e+01
1.014846404701801657e+04,3.852482183500458746e+01
1.014846406789278990e+04,3.852445379614967180e+01
1.014846408876756323e+04,3.852408590806480504e+01
1.014846410964233473e+04,3.852371817078216054e+01
1.014846413051710806e+04,3.852335058423779657e+01
1.014846415139188139e+04,3.852298314846390781e+01
1.014846417226665289e+04,3.852261586349267475e+01
1.014846419314142622e+04,3.852224872926019117e+01
1.014846421401619955e+04,3.852188174579863045e+01
1.014846423489097106e+04,3.852151491314009490e+01
1.014846425576574438e+04,3.852114823122083465e+01
1.014846427664051589e+04,3.852078170010484826e+01
1.014846429751528922e+04,3.852041531972844268e+01
1.014846431839006254e+04,3.852004909012370604e+01
1.014846433926483405e+04,3.851968301132266959e+01
1.014846436013960738e+04,3.851931708326167580e+01
1.014846438101438071e+04,3.851895130597277728e+01
1.014846440188915221e+04,3.851858567948798395e+01
1.014846442276392554e+04,3.851822020374371647e+01
1.014846444363869705e+04,3.851785487880380998e+01
1.014846446451347038e+04,3.851748970460476329e+01
1.014846448538824370e+04,3.851712468117852950e+01
1.014846450626301521e+04,3.851675980855706882e+01
1.014846452713778854e+04,3.851639508667691558e+01
1.014846454801256186e+04,3.851603051557005131e+01
1.014846456888733337e+04,3.851566609526832963e+01
1.014846458976210670e+04,3.851530182570840566e+01
1.014846461063688002e+04,3.851493770692218988e+01
1.014846463151165153e+04,3.851457373894152880e+01
1.014846465238642486e+04,3.851420992170311308e+01
1.014846467326119637e+04,3.851384625527055761e+01
1.014846469413596969e+04,3.851348273958053881e+01
